,modelbaseversion,suppliercountry,suppliernationalidentifier,publicationlanguage,publicationtime,publicationcountry,publicationnationalidentifier,confidentiality,informationstatus,locationsetreference,elaborateddataid,suppliercalculateddataquality,openlrbinary,predefinedlocationreference,freeflowspeed,freeflowtraveltime,traveltime,averagespeed
58316,1,nl,TomTom Traffic Service,en,05/05/2016 21:13,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc325019b551b304ffe8ff27b0,51,C/wyUBm1UQswBP/o/ycLAA==,OpenLR,0,0,33.13,26.3
58317,1,nl,TomTom Traffic Service,en,05/05/2016 21:13,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc326f19b5c3b27702808cb3011,50,C/wybxm1wwsnBwAoAIwLMBE=,OpenLR,0,0,0,0
58318,1,nl,TomTom Traffic Service,en,05/05/2016 21:13,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc326f19b5c3c370ffeefffbc5,50,C/wybxm1www3AP/u//sMBQ==,OpenLR,0,0,0,0
58319,1,nl,TomTom Traffic Service,en,05/05/2016 21:29,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc2f2319b45db26d2d605cc14,50,C/wvIxm0XQsmDQLWAFwMFA==,OpenLR,0,0,0,0
58320,1,nl,TomTom Traffic Service,en,05/05/2016 21:29,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc30ef19b472a394fee3037c5,90,C/ww7xm0cgo5BP7jADcMBQ==,OpenLR,0,0,0,0
58321,1,nl,TomTom Traffic Service,en,05/05/2016 21:29,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc30ef19b472c300fffffffac0,95,C/ww7xm0cgwwAP////oMAA==,OpenLR,0,0,0,0
58322,1,nl,TomTom Traffic Service,en,05/05/2016 21:29,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc30f719b46da2c50ecff70c10,95,C/ww9xm0bQosBQDs/3AMEA==,OpenLR,0,0,0,0
58323,1,nl,TomTom Traffic Service,en,05/05/2016 21:29,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc30f719b46dc2200509c12,50,C/ww9xm0bQwiAAAFAAkMEg==,OpenLR,0,0,0,0
58324,1,nl,TomTom Traffic Service,en,05/05/2016 21:29,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc306a19b48cb38cfd41ff9bb6,50,C/wwahm0jAs4DP1B/5sLBg==,OpenLR,0,0,0,0
58325,1,nl,TomTom Traffic Service,en,05/05/2016 21:29,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc307519b488a294118ffc6c19,52,C/wwdRm0iAopBAEY/8YMGQ==,OpenLR,0,0,0,0
58326,1,nl,TomTom Traffic Service,en,05/05/2016 21:29,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc307519b488c2100207c11,50,C/wwdRm0iAwhAAACAAcMEQ==,OpenLR,0,0,0,0
58327,1,nl,TomTom Traffic Service,en,05/05/2016 21:29,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc31d219b446a2960d10dbca,97,C/wx0hm0RgopBgDRANsMCg==,OpenLR,0,0,0,0
58328,1,nl,TomTom Traffic Service,en,05/05/2016 21:29,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc31d219b446b3a2ff8203ac1,86,C/wx0hm0Rgs6Av+CADoMAQ==,OpenLR,0,0,0,0
58329,1,nl,TomTom Traffic Service,en,05/05/2016 21:29,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc315c19b429a394ff1509ec3,90,C/wxXBm0KQo5BP8VAJ4MAw==,OpenLR,0,0,207.36,5
58330,1,nl,TomTom Traffic Service,en,05/05/2016 21:29,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc315c19b429c310fffefff9c1,70,C/wxXBm0KQwxAP/+//kMAQ==,OpenLR,0,0,4.13,6.1
58331,1,nl,TomTom Traffic Service,en,05/05/2016 21:29,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc316519b42ab242073078c17,95,C/wxZRm0KgskAgBzAHgMFw==,OpenLR,0,0,0,0
58332,1,nl,TomTom Traffic Service,en,05/05/2016 21:29,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc319719b461b333ff82ff87c3,88,C/wxlxm0YQszA/+C/4cMAw==,OpenLR,0,0,0,0
58333,1,nl,TomTom Traffic Service,en,05/05/2016 21:29,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc319b19b462b292076ffc5b1a,95,C/wxmxm0YgspAgB2/8ULGg==,OpenLR,0,0,0,0
58334,1,nl,TomTom Traffic Service,en,05/05/2016 21:29,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc322a19b4a4a2f5ff44ff37a7,85,C/wyKhm0pAovBf9E/zcKBw==,OpenLR,0,0,0,0
58335,1,nl,TomTom Traffic Service,en,05/05/2016 21:29,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc322a19b4a4c2b0016fff8c19,50,C/wyKhm0pAwrAAAW//gMGQ==,OpenLR,0,0,0,0
58336,1,nl,TomTom Traffic Service,en,05/05/2016 21:29,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc323319b4aca202025089a10,50,C/wyMxm0rAogAgAlAIkKEA==,OpenLR,0,0,0,0
58337,1,nl,TomTom Traffic Service,en,05/05/2016 21:29,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc323319b4acc370fff4ffffc7,83,C/wyMxm0rAw3AP/0//8MBw==,OpenLR,0,0,0,0
58338,1,nl,TomTom Traffic Service,en,05/05/2016 21:29,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc324319b61b27801cfe87a5f27,50,C/wyQxm2AQsnCAAc/ocKXyc=,OpenLR,0,0,0,0
58339,1,nl,TomTom Traffic Service,en,05/05/2016 21:29,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc324519b4eca323ffc6ff65c1f,52,C/wyRRm07AoyA//G/2UMHw==,OpenLR,0,0,0,0
58340,1,nl,TomTom Traffic Service,en,05/05/2016 21:29,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc324519b4ecb2040180d9b10,50,C/wyRRm07AsgBAAYANkLEA==,OpenLR,0,0,0,0
58341,1,nl,TomTom Traffic Service,en,05/05/2016 21:29,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc325019b551a2150440f4ce,50,C/wyUBm1UQohBQBEAPQMDg==,OpenLR,0,0,0,0
58342,1,nl,TomTom Traffic Service,en,05/05/2016 21:29,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc325019b551b304ffe8ff27b0,50,C/wyUBm1UQswBP/o/ycLAA==,OpenLR,0,0,0,0
58343,1,nl,TomTom Traffic Service,en,05/05/2016 21:29,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc326f19b5c3b27702808cb3011,50,C/wybxm1wwsnBwAoAIwLMBE=,OpenLR,0,0,0,0
58344,1,nl,TomTom Traffic Service,en,05/05/2016 21:29,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc326f19b5c3c370ffeefffbc5,50,C/wybxm1www3AP/u//sMBQ==,OpenLR,0,0,0,0
58345,1,nl,TomTom Traffic Service,en,05/05/2016 21:43,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc2f2319b45db26d2d605cc14,50,C/wvIxm0XQsmDQLWAFwMFA==,OpenLR,0,0,0,0
58346,1,nl,TomTom Traffic Service,en,05/05/2016 21:43,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc30ef19b472a394fee3037c5,73,C/ww7xm0cgo5BP7jADcMBQ==,OpenLR,0,0,0,0
58347,1,nl,TomTom Traffic Service,en,05/05/2016 21:43,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc30ef19b472c300fffffffac0,88,C/ww7xm0cgwwAP////oMAA==,OpenLR,0,0,0,0
58348,1,nl,TomTom Traffic Service,en,05/05/2016 21:43,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc30f719b46da2c50ecff70c10,88,C/ww9xm0bQosBQDs/3AMEA==,OpenLR,0,0,0,0
58349,1,nl,TomTom Traffic Service,en,05/05/2016 21:43,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc30f719b46dc2200509c12,50,C/ww9xm0bQwiAAAFAAkMEg==,OpenLR,0,0,0,0
58350,1,nl,TomTom Traffic Service,en,05/05/2016 21:43,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc306a19b48cb38cfd41ff9bb6,50,C/wwahm0jAs4DP1B/5sLBg==,OpenLR,0,0,0,0
58351,1,nl,TomTom Traffic Service,en,05/05/2016 21:43,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc307519b488a294118ffc6c19,54,C/wwdRm0iAopBAEY/8YMGQ==,OpenLR,0,0,0,0
58352,1,nl,TomTom Traffic Service,en,05/05/2016 21:43,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc307519b488c2100207c11,50,C/wwdRm0iAwhAAACAAcMEQ==,OpenLR,0,0,0,0
58353,1,nl,TomTom Traffic Service,en,05/05/2016 21:43,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc31d219b446a2960d10dbca,92,C/wx0hm0RgopBgDRANsMCg==,OpenLR,0,0,0,0
58354,1,nl,TomTom Traffic Service,en,05/05/2016 21:43,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc31d219b446b3a2ff8203ac1,51,C/wx0hm0Rgs6Av+CADoMAQ==,OpenLR,0,0,0,0
58355,1,nl,TomTom Traffic Service,en,05/05/2016 21:43,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc315c19b429a394ff1509ec3,76,C/wxXBm0KQo5BP8VAJ4MAw==,OpenLR,0,0,207.36,5
58356,1,nl,TomTom Traffic Service,en,05/05/2016 21:43,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc315c19b429c310fffefff9c1,87,C/wxXBm0KQwxAP/+//kMAQ==,OpenLR,0,0,0,0
58357,1,nl,TomTom Traffic Service,en,05/05/2016 21:43,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc316519b42ab242073078c17,88,C/wxZRm0KgskAgBzAHgMFw==,OpenLR,0,0,0,0
58358,1,nl,TomTom Traffic Service,en,05/05/2016 21:43,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc319719b461b333ff82ff87c3,76,C/wxlxm0YQszA/+C/4cMAw==,OpenLR,0,0,0,0
58359,1,nl,TomTom Traffic Service,en,05/05/2016 21:43,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc319b19b462b292076ffc5b1a,87,C/wxmxm0YgspAgB2/8ULGg==,OpenLR,0,0,0,0
58360,1,nl,TomTom Traffic Service,en,05/05/2016 21:43,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc322a19b4a4a2f5ff44ff37a7,74,C/wyKhm0pAovBf9E/zcKBw==,OpenLR,0,0,0,0
58361,1,nl,TomTom Traffic Service,en,05/05/2016 21:43,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc322a19b4a4c2b0016fff8c19,50,C/wyKhm0pAwrAAAW//gMGQ==,OpenLR,0,0,0,0
58362,1,nl,TomTom Traffic Service,en,05/05/2016 21:43,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc323319b4aca202025089a10,50,C/wyMxm0rAogAgAlAIkKEA==,OpenLR,0,0,0,0
58363,1,nl,TomTom Traffic Service,en,05/05/2016 21:43,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc323319b4acc370fff4ffffc7,87,C/wyMxm0rAw3AP/0//8MBw==,OpenLR,0,0,0,0
58364,1,nl,TomTom Traffic Service,en,05/05/2016 21:43,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc324319b61b27801cfe87a5f27,71,C/wyQxm2AQsnCAAc/ocKXyc=,OpenLR,0,0,0,0
58365,1,nl,TomTom Traffic Service,en,05/05/2016 21:43,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc324519b4eca323ffc6ff65c1f,52,C/wyRRm07AoyA//G/2UMHw==,OpenLR,0,0,0,0
58366,1,nl,TomTom Traffic Service,en,05/05/2016 21:43,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc324519b4ecb2040180d9b10,50,C/wyRRm07AsgBAAYANkLEA==,OpenLR,0,0,0,0
58367,1,nl,TomTom Traffic Service,en,05/05/2016 21:43,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc325019b551a2150440f4ce,50,C/wyUBm1UQohBQBEAPQMDg==,OpenLR,0,0,0,0
58368,1,nl,TomTom Traffic Service,en,05/05/2016 21:43,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc325019b551b304ffe8ff27b0,91,C/wyUBm1UQswBP/o/ycLAA==,OpenLR,0,0,0,0
58369,1,nl,TomTom Traffic Service,en,05/05/2016 21:43,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc326f19b5c3b27702808cb3011,50,C/wybxm1wwsnBwAoAIwLMBE=,OpenLR,0,0,0,0
58370,1,nl,TomTom Traffic Service,en,05/05/2016 21:43,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc326f19b5c3c370ffeefffbc5,50,C/wybxm1www3AP/u//sMBQ==,OpenLR,0,0,0,0
58371,1,nl,TomTom Traffic Service,en,05/05/2016 21:59,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc2f2319b45db26d2d605cc14,50,C/wvIxm0XQsmDQLWAFwMFA==,OpenLR,0,0,0,0
58372,1,nl,TomTom Traffic Service,en,05/05/2016 21:59,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc30ef19b472a394fee3037c5,50,C/ww7xm0cgo5BP7jADcMBQ==,OpenLR,0,0,0,0
58373,1,nl,TomTom Traffic Service,en,05/05/2016 21:59,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc30ef19b472c300fffffffac0,50,C/ww7xm0cgwwAP////oMAA==,OpenLR,0,0,0,0
58374,1,nl,TomTom Traffic Service,en,05/05/2016 21:59,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc30f719b46da2c50ecff70c10,66,C/ww9xm0bQosBQDs/3AMEA==,OpenLR,0,0,0,0
58375,1,nl,TomTom Traffic Service,en,05/05/2016 21:59,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc30f719b46dc2200509c12,50,C/ww9xm0bQwiAAAFAAkMEg==,OpenLR,0,0,0,0
58376,1,nl,TomTom Traffic Service,en,05/05/2016 21:59,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc306a19b48cb38cfd41ff9bb6,50,C/wwahm0jAs4DP1B/5sLBg==,OpenLR,0,0,0,0
58377,1,nl,TomTom Traffic Service,en,05/05/2016 21:59,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc307519b488a294118ffc6c19,52,C/wwdRm0iAopBAEY/8YMGQ==,OpenLR,0,0,0,0
58378,1,nl,TomTom Traffic Service,en,05/05/2016 21:59,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc307519b488c2100207c11,50,C/wwdRm0iAwhAAACAAcMEQ==,OpenLR,0,0,0,0
58379,1,nl,TomTom Traffic Service,en,05/05/2016 21:59,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc31d219b446a2960d10dbca,95,C/wx0hm0RgopBgDRANsMCg==,OpenLR,0,0,0,0
58380,1,nl,TomTom Traffic Service,en,05/05/2016 21:59,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc31d219b446b3a2ff8203ac1,50,C/wx0hm0Rgs6Av+CADoMAQ==,OpenLR,0,0,0,0
58381,1,nl,TomTom Traffic Service,en,05/05/2016 21:59,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc315c19b429a394ff1509ec3,51,C/wxXBm0KQo5BP8VAJ4MAw==,OpenLR,0,0,0,0
58382,1,nl,TomTom Traffic Service,en,05/05/2016 21:59,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc315c19b429c310fffefff9c1,76,C/wxXBm0KQwxAP/+//kMAQ==,OpenLR,0,0,0,0
58383,1,nl,TomTom Traffic Service,en,05/05/2016 21:59,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc316519b42ab242073078c17,87,C/wxZRm0KgskAgBzAHgMFw==,OpenLR,0,0,0,0
58384,1,nl,TomTom Traffic Service,en,05/05/2016 21:59,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc319719b461b333ff82ff87c3,51,C/wxlxm0YQszA/+C/4cMAw==,OpenLR,0,0,0,0
58385,1,nl,TomTom Traffic Service,en,05/05/2016 21:59,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc319b19b462b292076ffc5b1a,88,C/wxmxm0YgspAgB2/8ULGg==,OpenLR,0,0,0,0
58386,1,nl,TomTom Traffic Service,en,05/05/2016 21:59,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc322a19b4a4a2f5ff44ff37a7,77,C/wyKhm0pAovBf9E/zcKBw==,OpenLR,0,0,0,0
58387,1,nl,TomTom Traffic Service,en,05/05/2016 21:59,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc322a19b4a4c2b0016fff8c19,50,C/wyKhm0pAwrAAAW//gMGQ==,OpenLR,0,0,0,0
58388,1,nl,TomTom Traffic Service,en,05/05/2016 21:59,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc323319b4aca202025089a10,91,C/wyMxm0rAogAgAlAIkKEA==,OpenLR,0,0,0,0
58389,1,nl,TomTom Traffic Service,en,05/05/2016 21:59,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc323319b4acc370fff4ffffc7,95,C/wyMxm0rAw3AP/0//8MBw==,OpenLR,0,0,0,0
58390,1,nl,TomTom Traffic Service,en,05/05/2016 21:59,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc324319b61b27801cfe87a5f27,77,C/wyQxm2AQsnCAAc/ocKXyc=,OpenLR,0,0,0,0
58391,1,nl,TomTom Traffic Service,en,05/05/2016 21:59,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc324519b4eca323ffc6ff65c1f,97,C/wyRRm07AoyA//G/2UMHw==,OpenLR,0,0,0,0
58392,1,nl,TomTom Traffic Service,en,05/05/2016 21:59,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc324519b4ecb2040180d9b10,90,C/wyRRm07AsgBAAYANkLEA==,OpenLR,0,0,0,0
58393,1,nl,TomTom Traffic Service,en,05/05/2016 21:59,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc325019b551a2150440f4ce,90,C/wyUBm1UQohBQBEAPQMDg==,OpenLR,0,0,0,0
58394,1,nl,TomTom Traffic Service,en,05/05/2016 21:59,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc325019b551b304ffe8ff27b0,96,C/wyUBm1UQswBP/o/ycLAA==,OpenLR,0,0,0,0
58395,1,nl,TomTom Traffic Service,en,05/05/2016 21:59,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc326f19b5c3b27702808cb3011,59,C/wybxm1wwsnBwAoAIwLMBE=,OpenLR,0,0,0,0
58396,1,nl,TomTom Traffic Service,en,05/05/2016 21:59,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc326f19b5c3c370ffeefffbc5,50,C/wybxm1www3AP/u//sMBQ==,OpenLR,0,0,0,0
58397,1,nl,TomTom Traffic Service,en,05/05/2016 22:13,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc2f2319b45db26d2d605cc14,50,C/wvIxm0XQsmDQLWAFwMFA==,OpenLR,0,0,0,0
58398,1,nl,TomTom Traffic Service,en,05/05/2016 22:13,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc30ef19b472a394fee3037c5,94,C/ww7xm0cgo5BP7jADcMBQ==,OpenLR,0,0,0,0
58399,1,nl,TomTom Traffic Service,en,05/05/2016 22:13,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc30ef19b472c300fffffffac0,50,C/ww7xm0cgwwAP////oMAA==,OpenLR,0,0,0,0
58400,1,nl,TomTom Traffic Service,en,05/05/2016 22:13,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc30f719b46da2c50ecff70c10,52,C/ww9xm0bQosBQDs/3AMEA==,OpenLR,0,0,0,0
58401,1,nl,TomTom Traffic Service,en,05/05/2016 22:13,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc30f719b46dc2200509c12,50,C/ww9xm0bQwiAAAFAAkMEg==,OpenLR,0,0,0,0
58402,1,nl,TomTom Traffic Service,en,05/05/2016 22:13,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc306a19b48cb38cfd41ff9bb6,50,C/wwahm0jAs4DP1B/5sLBg==,OpenLR,0,0,0,0
58403,1,nl,TomTom Traffic Service,en,05/05/2016 22:13,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc307519b488a294118ffc6c19,50,C/wwdRm0iAopBAEY/8YMGQ==,OpenLR,0,0,0,0
58404,1,nl,TomTom Traffic Service,en,05/05/2016 22:13,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc307519b488c2100207c11,50,C/wwdRm0iAwhAAACAAcMEQ==,OpenLR,0,0,0,0
58405,1,nl,TomTom Traffic Service,en,05/05/2016 22:13,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc31d219b446a2960d10dbca,86,C/wx0hm0RgopBgDRANsMCg==,OpenLR,0,0,0,0
58406,1,nl,TomTom Traffic Service,en,05/05/2016 22:13,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc31d219b446b3a2ff8203ac1,51,C/wx0hm0Rgs6Av+CADoMAQ==,OpenLR,0,0,0,0
58407,1,nl,TomTom Traffic Service,en,05/05/2016 22:13,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc315c19b429a394ff1509ec3,94,C/wxXBm0KQo5BP8VAJ4MAw==,OpenLR,0,0,0,0
58408,1,nl,TomTom Traffic Service,en,05/05/2016 22:13,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc315c19b429c310fffefff9c1,50,C/wxXBm0KQwxAP/+//kMAQ==,OpenLR,0,0,0,0
58409,1,nl,TomTom Traffic Service,en,05/05/2016 22:13,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc316519b42ab242073078c17,79,C/wxZRm0KgskAgBzAHgMFw==,OpenLR,0,0,0,0
58410,1,nl,TomTom Traffic Service,en,05/05/2016 22:13,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc319719b461b333ff82ff87c3,88,C/wxlxm0YQszA/+C/4cMAw==,OpenLR,0,0,0,0
58411,1,nl,TomTom Traffic Service,en,05/05/2016 22:13,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc319b19b462b292076ffc5b1a,80,C/wxmxm0YgspAgB2/8ULGg==,OpenLR,0,0,0,0
58412,1,nl,TomTom Traffic Service,en,05/05/2016 22:13,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc322a19b4a4a2f5ff44ff37a7,70,C/wyKhm0pAovBf9E/zcKBw==,OpenLR,0,0,0,0
58413,1,nl,TomTom Traffic Service,en,05/05/2016 22:13,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc322a19b4a4c2b0016fff8c19,50,C/wyKhm0pAwrAAAW//gMGQ==,OpenLR,0,0,0,0
58414,1,nl,TomTom Traffic Service,en,05/05/2016 22:13,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc323319b4aca202025089a10,86,C/wyMxm0rAogAgAlAIkKEA==,OpenLR,0,0,0,0
58415,1,nl,TomTom Traffic Service,en,05/05/2016 22:13,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc323319b4acc370fff4ffffc7,83,C/wyMxm0rAw3AP/0//8MBw==,OpenLR,0,0,0,0
58416,1,nl,TomTom Traffic Service,en,05/05/2016 22:13,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc324319b61b27801cfe87a5f27,66,C/wyQxm2AQsnCAAc/ocKXyc=,OpenLR,0,0,0,0
58417,1,nl,TomTom Traffic Service,en,05/05/2016 22:13,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc324519b4eca323ffc6ff65c1f,92,C/wyRRm07AoyA//G/2UMHw==,OpenLR,0,0,0,0
58418,1,nl,TomTom Traffic Service,en,05/05/2016 22:13,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc324519b4ecb2040180d9b10,85,C/wyRRm07AsgBAAYANkLEA==,OpenLR,0,0,0,0
58419,1,nl,TomTom Traffic Service,en,05/05/2016 22:13,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc325019b551a2150440f4ce,84,C/wyUBm1UQohBQBEAPQMDg==,OpenLR,0,0,0,0
58420,1,nl,TomTom Traffic Service,en,05/05/2016 22:13,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc325019b551b304ffe8ff27b0,91,C/wyUBm1UQswBP/o/ycLAA==,OpenLR,0,0,0,0
58421,1,nl,TomTom Traffic Service,en,05/05/2016 22:13,other,76624715-56b0-46f7-a8cc-567fb22069cecd279b1,internalUse,real,,Obfc326f19b5c3b27702808cb3011,83,C/wybxm1wwsnBwAoAIwLMBE=,OpenLR,0,0,139.32,10
